2011,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm),,2017,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm),,2018,DateTime (MDT),Discharge (l/min),SC (microSiemens/cm)
,9/7/2011 19:30,120460,74.2,,,9/7/2017 19:30,105848,68,,,9/7/2018 19:30,115363,83
,9/7/2011 19:45,120460,75,,,9/7/2017 19:45,105848,68,,,9/7/2018 19:45,117741,83
,9/7/2011 20:00,120460,75.6,,,9/7/2017 20:00,105848,70,,,9/7/2018 20:00,115363,84
,9/7/2011 20:15,120460,75.5,,,9/7/2017 20:15,105848,69,,,9/7/2018 20:15,115363,84
,9/7/2011 20:30,123008,76.7,,,9/7/2017 20:30,108227,68,,,9/7/2018 20:30,115363,84
,9/7/2011 20:45,123008,74.6,,,9/7/2017 20:45,105848,68,,,9/7/2018 20:45,115363,85
,9/7/2011 21:00,120460,76,,,9/7/2017 21:00,105848,67,,,9/7/2018 21:00,115363,85
,9/7/2011 21:15,120460,77.7,,,9/7/2017 21:15,105848,67,,,9/7/2018 21:15,115363,85
,9/7/2011 21:30,120460,76.7,,,9/7/2017 21:30,105848,67,,,9/7/2018 21:30,115363,84
,9/7/2011 21:45,120460,75.6,,,9/7/2017 21:45,108227,67,,,9/7/2018 21:45,115363,84
,9/7/2011 22:00,136600,75.3,,,9/7/2017 22:00,105848,67,,,9/7/2018 22:00,115363,83
,9/7/2011 22:15,120460,75.1,,,9/7/2017 22:15,108227,67,,,9/7/2018 22:15,115363,83
,9/7/2011 22:30,123008,75,,,9/7/2017 22:30,108227,68,,,9/7/2018 22:30,115363,83
,9/7/2011 22:45,123008,74.8,,,9/7/2017 22:45,105848,69,,,9/7/2018 22:45,117741,83
,9/7/2011 23:00,123008,74.8,,,9/7/2017 23:00,108227,69,,,9/7/2018 23:00,115363,83
,9/7/2011 23:15,123008,76.1,,,9/7/2017 23:15,108227,68,,,9/7/2018 23:15,115363,84
,9/7/2011 23:30,123008,76,,,9/7/2017 23:30,108227,67,,,9/7/2018 23:30,115363,84
,9/7/2011 23:45,123008,76.1,,,9/7/2017 23:45,105848,67,,,9/7/2018 23:45,115363,85
,9/8/2011 0:00,123008,77.5,,,9/8/2017 0:00,105848,67,,,9/8/2018 0:00,115363,86
,9/8/2011 0:15,125727,77.7,,,9/8/2017 0:15,105848,67,,,9/8/2018 0:15,115363,87
,9/8/2011 0:30,125727,77.9,,,9/8/2017 0:30,105848,67,,,9/8/2018 0:30,117741,86
,9/8/2011 0:45,125727,76.9,,,9/8/2017 0:45,105848,67,,,9/8/2018 0:45,117741,85
,9/8/2011 1:00,125727,76,,,9/8/2017 1:00,105848,68,,,9/8/2018 1:00,117741,84
,9/8/2011 1:15,123008,75,,,9/8/2017 1:15,105848,69,,,9/8/2018 1:15,117741,84
,9/8/2011 1:30,125727,73.5,,,9/8/2017 1:30,108227,70,,,9/8/2018 1:30,115363,84
,9/8/2011 1:45,125727,75.3,,,9/8/2017 1:45,105848,68,,,9/8/2018 1:45,115363,84
,9/8/2011 2:00,125727,74.6,,,9/8/2017 2:00,108227,68,,,9/8/2018 2:00,117741,84
,9/8/2011 2:15,125727,74.5,,,9/8/2017 2:15,105848,67,,,9/8/2018 2:15,115363,84
,9/8/2011 2:30,125727,73.4,,,9/8/2017 2:30,105848,67,,,9/8/2018 2:30,115363,84
,9/8/2011 2:45,125727,76.4,,,9/8/2017 2:45,105848,67,,,9/8/2018 2:45,115363,85
,9/8/2011 3:00,125727,76.6,,,9/8/2017 3:00,105848,67,,,9/8/2018 3:00,117741,87
,9/8/2011 3:15,125727,77.2,,,9/8/2017 3:15,105848,67,,,9/8/2018 3:15,115363,88
,9/8/2011 3:30,125727,78.4,,,9/8/2017 3:30,105848,68,,,9/8/2018 3:30,117741,88
,9/8/2011 3:45,125727,78.4,,,9/8/2017 3:45,108227,68,,,9/8/2018 3:45,117741,86
,9/8/2011 4:00,123008,77.1,,,9/8/2017 4:00,108227,69,,,9/8/2018 4:00,117741,85
,9/8/2011 4:15,125727,74,,,9/8/2017 4:15,108227,70,,,9/8/2018 4:15,115363,84
,9/8/2011 4:30,123008,73.4,,,9/8/2017 4:30,108227,69,,,9/8/2018 4:30,117741,84
,9/8/2011 4:45,123008,81.7,,,9/8/2017 4:45,108227,68,,,9/8/2018 4:45,117741,84
,9/8/2011 5:00,125727,82.6,,,9/8/2017 5:00,108227,67,,,9/8/2018 5:00,117741,84
,9/8/2011 5:15,123008,79.7,,,9/8/2017 5:15,108227,67,,,9/8/2018 5:15,115363,84
,9/8/2011 5:30,123008,78.6,,,9/8/2017 5:30,108227,67,,,9/8/2018 5:30,117741,85
,9/8/2011 5:45,125727,80.3,,,9/8/2017 5:45,108227,67,,,9/8/2018 5:45,117741,85
,9/8/2011 6:00,123008,81.7,,,9/8/2017 6:00,108227,67,,,9/8/2018 6:00,115363,85
,9/8/2011 6:15,123008,79.4,,,9/8/2017 6:15,108227,68,,,9/8/2018 6:15,117741,86
,9/8/2011 6:30,123008,80.6,,,9/8/2017 6:30,108227,68,,,9/8/2018 6:30,117741,87
,9/8/2011 6:45,123008,79.5,,,9/8/2017 6:45,105848,69,,,9/8/2018 6:45,117741,87
,9/8/2011 7:00,120460,78.1,,,9/8/2017 7:00,108227,70,,,9/8/2018 7:00,117741,85
,9/8/2011 7:15,123008,78.5,,,9/8/2017 7:15,105848,69,,,9/8/2018 7:15,117741,84
,9/8/2011 7:30,123008,77.4,,,9/8/2017 7:30,108227,68,,,9/8/2018 7:30,120290,84
,9/8/2011 7:45,123008,77.6,,,9/8/2017 7:45,108227,68,,,9/8/2018 7:45,117741,84
,9/8/2011 8:00,120460,78.2,,,9/8/2017 8:00,105848,67,,,9/8/2018 8:00,117741,84
,9/8/2011 8:15,123008,77.5,,,9/8/2017 8:15,108227,67,,,9/8/2018 8:15,117741,84
,9/8/2011 8:30,123008,78.3,,,9/8/2017 8:30,108227,67,,,9/8/2018 8:30,117741,85
,9/8/2011 8:45,123008,78.4,,,9/8/2017 8:45,105848,67,,,9/8/2018 8:45,117741,85
,9/8/2011 9:00,123008,78.9,,,9/8/2017 9:00,108227,67,,,9/8/2018 9:00,117741,87
,9/8/2011 9:15,123008,80.4,,,9/8/2017 9:15,108227,68,,,9/8/2018 9:15,117741,88
,9/8/2011 9:30,120460,80.8,,,9/8/2017 9:30,108227,68,,,9/8/2018 9:30,120290,87
,9/8/2011 9:45,123008,78.5,,,9/8/2017 9:45,108227,68,,,9/8/2018 9:45,117741,86
,9/8/2011 10:00,123008,77.5,,,9/8/2017 10:00,105848,68,,,9/8/2018 10:00,117741,85
,9/8/2011 10:15,120460,77.2,,,9/8/2017 10:15,108227,68,,,9/8/2018 10:15,120290,85
,9/8/2011 10:30,123008,77.6,,,9/8/2017 10:30,108227,69,,,9/8/2018 10:30,120290,85
,9/8/2011 10:45,120460,77.1,,,9/8/2017 10:45,105848,69,,,9/8/2018 10:45,117741,85
,9/8/2011 11:00,123008,76.8,,,9/8/2017 11:00,108227,68,,,9/8/2018 11:00,117741,85
,9/8/2011 11:15,123008,77.8,,,9/8/2017 11:15,108227,67,,,9/8/2018 11:15,120290,85
,9/8/2011 11:30,123008,78.1,,,9/8/2017 11:30,108227,67,,,9/8/2018 11:30,120290,87
,9/8/2011 11:45,123008,78.1,,,9/8/2017 11:45,108227,67,,,9/8/2018 11:45,120290,88
,9/8/2011 12:00,120460,78.9,,,9/8/2017 12:00,108227,66,,,9/8/2018 12:00,120290,88
,9/8/2011 12:15,120460,79.9,,,9/8/2017 12:15,108227,66,,,9/8/2018 12:15,120290,88
,9/8/2011 12:30,123008,79.8,,,9/8/2017 12:30,108227,67,,,9/8/2018 12:30,120290,86
,9/8/2011 12:45,123008,79.3,,,9/8/2017 12:45,105848,67,,,9/8/2018 12:45,120290,85
,9/8/2011 13:00,123008,77.5,,,9/8/2017 13:00,108227,67,,,9/8/2018 13:00,120290,85
,9/8/2011 13:15,123008,77,,,9/8/2017 13:15,108227,68,,,9/8/2018 13:15,120290,84
,9/8/2011 13:30,123008,77.1,,,9/8/2017 13:30,108227,69,,,9/8/2018 13:30,120290,85
,9/8/2011 13:45,123008,78.5,,,9/8/2017 13:45,108227,69,,,9/8/2018 13:45,120290,85
,9/8/2011 14:00,120460,77.8,,,9/8/2017 14:00,108227,69,,,9/8/2018 14:00,120290,85
,9/8/2011 14:15,123008,77.7,,,9/8/2017 14:15,108227,68,,,9/8/2018 14:15,120290,86
,9/8/2011 14:30,123008,78.2,,,9/8/2017 14:30,105848,67,,,9/8/2018 14:30,120290,87
,9/8/2011 14:45,123008,77.7,,,9/8/2017 14:45,108227,67,,,9/8/2018 14:45,120290,88
,9/8/2011 15:00,123008,77.4,,,9/8/2017 15:00,108227,67,,,9/8/2018 15:00,120290,88
,9/8/2011 15:15,125727,80.3,,,9/8/2017 15:15,108227,66,,,9/8/2018 15:15,120290,87
,9/8/2011 15:30,123008,82.5,,,9/8/2017 15:30,108227,67,,,9/8/2018 15:30,120290,86
,9/8/2011 15:45,120460,80.7,,,9/8/2017 15:45,108227,66,,,9/8/2018 15:45,120290,85
,9/8/2011 16:00,120460,80.8,,,9/8/2017 16:00,108227,67,,,9/8/2018 16:00,117741,85
,9/8/2011 16:15,120460,76.4,,,9/8/2017 16:15,108227,67,,,9/8/2018 16:15,120290,85
,9/8/2011 16:30,120460,76.5,,,9/8/2017 16:30,105848,68,,,9/8/2018 16:30,117741,85
,9/8/2011 16:45,120460,76.3,,,9/8/2017 16:45,105848,69,,,9/8/2018 16:45,117741,85
,9/8/2011 17:00,120460,76.2,,,9/8/2017 17:00,108227,68,,,9/8/2018 17:00,117741,85
,9/8/2011 17:15,123008,76.6,,,9/8/2017 17:15,108227,67,,,9/8/2018 17:15,117741,86
,9/8/2011 17:30,120460,76.8,,,9/8/2017 17:30,105848,67,,,9/8/2018 17:30,117741,87
,9/8/2011 17:45,120460,77.1,,,9/8/2017 17:45,108227,66,,,9/8/2018 17:45,117741,87
,9/8/2011 18:00,120460,78.3,,,9/8/2017 18:00,108227,66,,,9/8/2018 18:00,117741,86
,9/8/2011 18:15,120460,80.2,,,9/8/2017 18:15,105848,67,,,9/8/2018 18:15,117741,85
,9/8/2011 18:30,120460,78.7,,,9/8/2017 18:30,105848,67,,,9/8/2018 18:30,117741,85
,9/8/2011 18:45,120460,78.2,,,9/8/2017 18:45,105848,67,,,9/8/2018 18:45,117741,84
,9/8/2011 19:00,117911,77,,,9/8/2017 19:00,105848,68,,,9/8/2018 19:00,117741,84
,9/8/2011 19:15,120460,76.8,,,9/8/2017 19:15,108227,69,,,9/8/2018 19:15,117741,84
,9/8/2011 19:30,120460,76.4,,,9/8/2017 19:30,105848,68,,,9/8/2018 19:30,117741,84
,9/8/2011 19:45,120460,77.1,,,9/8/2017 19:45,108227,67,,,9/8/2018 19:45,117741,85
,9/8/2011 20:00,120460,77,,,9/8/2017 20:00,105848,67,,,9/8/2018 20:00,117741,86
,9/8/2011 20:15,120460,76.9,,,9/8/2017 20:15,105848,66,,,9/8/2018 20:15,115363,87
,9/8/2011 20:30,123008,79.2,,,9/8/2017 20:30,105848,66,,,9/8/2018 20:30,115363,86
,9/8/2011 20:45,120460,79,,,9/8/2017 20:45,105848,66,,,9/8/2018 20:45,117741,85
,9/8/2011 21:00,123008,79.5,,,9/8/2017 21:00,105848,66,,,9/8/2018 21:00,115363,84
,9/8/2011 21:15,120460,79.5,,,9/8/2017 21:15,105848,67,,,9/8/2018 21:15,117741,84
,9/8/2011 21:30,120460,80.5,,,9/8/2017 21:30,105848,67,,,9/8/2018 21:30,117741,82
,9/8/2011 21:45,120460,81.3,,,9/8/2017 21:45,105848,68,,,9/8/2018 21:45,115363,82
,9/8/2011 22:00,120460,77.8,,,9/8/2017 22:00,105848,69,,,9/8/2018 22:00,117741,83
,9/8/2011 22:15,120460,77.5,,,9/8/2017 22:15,105848,68,,,9/8/2018 22:15,115363,83
,9/8/2011 22:30,120460,77.3,,,9/8/2017 22:30,105848,67,,,9/8/2018 22:30,112984,83
,9/8/2011 22:45,120460,77.4,,,9/8/2017 22:45,105848,67,,,9/8/2018 22:45,115363,85
,9/8/2011 23:00,120460,77.2,,,9/8/2017 23:00,105848,66,,,9/8/2018 23:00,115363,86
,9/8/2011 23:15,120460,77.1,,,9/8/2017 23:15,105848,66,,,9/8/2018 23:15,115363,85
,9/8/2011 23:30,117911,77.2,,,9/8/2017 23:30,105848,66,,,9/8/2018 23:30,115363,84
,9/8/2011 23:45,120460,77.3,,,9/8/2017 23:45,105848,66,,,9/8/2018 23:45,115363,83
,9/9/2011 0:00,120460,77.8,,,9/9/2017 0:00,108227,67,,,9/9/2018 0:00,115363,83
,9/9/2011 0:15,120460,78.1,,,9/9/2017 0:15,105848,67,,,9/9/2018 0:15,115363,83
,9/9/2011 0:30,123008,79.6,,,9/9/2017 0:30,105848,67,,,9/9/2018 0:30,115363,83
,9/9/2011 0:45,120460,79.7,,,9/9/2017 0:45,108227,68,,,9/9/2018 0:45,115363,83
,9/9/2011 1:00,123008,78.7,,,9/9/2017 1:00,105848,69,,,9/9/2018 1:00,115363,83
,9/9/2011 1:15,117911,78.6,,,9/9/2017 1:15,108227,69,,,9/9/2018 1:15,115363,83
,9/9/2011 1:30,120460,77.5,,,9/9/2017 1:30,105848,68,,,9/9/2018 1:30,117741,85
,9/9/2011 1:45,120460,77.1,,,9/9/2017 1:45,105848,67,,,9/9/2018 1:45,115363,87
,9/9/2011 2:00,120460,76.5,,,9/9/2017 2:00,105848,67,,,9/9/2018 2:00,117741,87
,9/9/2011 2:15,120460,77,,,9/9/2017 2:15,108227,67,,,9/9/2018 2:15,117741,86
,9/9/2011 2:30,120460,78,,,9/9/2017 2:30,108227,67,,,9/9/2018 2:30,117741,85
,9/9/2011 2:45,120460,77.6,,,9/9/2017 2:45,108227,67,,,9/9/2018 2:45,115363,84
,9/9/2011 3:00,120460,78.5,,,9/9/2017 3:00,108227,67,,,9/9/2018 3:00,115363,84
,9/9/2011 3:15,120460,77.7,,,9/9/2017 3:15,108227,67,,,9/9/2018 3:15,117741,83
,9/9/2011 3:30,120460,79.4,,,9/9/2017 3:30,108227,68,,,9/9/2018 3:30,117741,84
,9/9/2011 3:45,123008,80,,,9/9/2017 3:45,108227,69,,,9/9/2018 3:45,115363,84
,9/9/2011 4:00,120460,80.3,,,9/9/2017 4:00,108227,70,,,9/9/2018 4:00,117741,84
,9/9/2011 4:15,120460,78.9,,,9/9/2017 4:15,108227,69,,,9/9/2018 4:15,115363,85
,9/9/2011 4:30,123008,78.5,,,9/9/2017 4:30,108227,68,,,9/9/2018 4:30,117741,85
,9/9/2011 4:45,123008,78.8,,,9/9/2017 4:45,108227,67,,,9/9/2018 4:45,117741,87
,9/9/2011 5:00,123008,77.3,,,9/9/2017 5:00,108227,67,,,9/9/2018 5:00,115363,87
,9/9/2011 5:15,120460,77.8,,,9/9/2017 5:15,108227,67,,,9/9/2018 5:15,117741,87
,9/9/2011 5:30,120460,78.4,,,9/9/2017 5:30,110606,67,,,9/9/2018 5:30,117741,86
,9/9/2011 5:45,123008,77.4,,,9/9/2017 5:45,108227,67,,,9/9/2018 5:45,115363,84
,9/9/2011 6:00,120460,78,,,9/9/2017 6:00,108227,68,,,9/9/2018 6:00,117741,84
,9/9/2011 6:15,123008,78.5,,,9/9/2017 6:15,108227,69,,,9/9/2018 6:15,117741,84
,9/9/2011 6:30,120460,79.2,,,9/9/2017 6:30,110606,70,,,9/9/2018 6:30,117741,84
,9/9/2011 6:45,120460,80.5,,,9/9/2017 6:45,108227,70,,,9/9/2018 6:45,117741,84
,9/9/2011 7:00,120460,80.8,,,9/9/2017 7:00,105848,69,,,9/9/2018 7:00,117741,84
,9/9/2011 7:15,120460,79.3,,,9/9/2017 7:15,110606,68,,,9/9/2018 7:15,117741,85
,9/9/2011 7:30,123008,77.6,,,9/9/2017 7:30,105848,68,,,9/9/2018 7:30,117741,86
,9/9/2011 7:45,120460,78.6,,,9/9/2017 7:45,108227,67,,,9/9/2018 7:45,117741,87
,9/9/2011 8:00,120460,78.8,,,9/9/2017 8:00,105848,67,,,9/9/2018 8:00,115363,87
,9/9/2011 8:15,120460,77.6,,,9/9/2017 8:15,108227,67,,,9/9/2018 8:15,117741,87
,9/9/2011 8:30,120460,77,,,9/9/2017 8:30,108227,67,,,9/9/2018 8:30,115363,85
,9/9/2011 8:45,123008,77.8,,,9/9/2017 8:45,108227,68,,,9/9/2018 8:45,117741,84
,9/9/2011 9:00,117911,77.9,,,9/9/2017 9:00,108227,68,,,9/9/2018 9:00,115363,84
,9/9/2011 9:15,123008,80,,,9/9/2017 9:15,108227,68,,,9/9/2018 9:15,115363,84
,9/9/2011 9:30,123008,78.8,,,9/9/2017 9:30,105848,69,,,9/9/2018 9:30,117741,84
,9/9/2011 9:45,120460,80.4,,,9/9/2017 9:45,108227,69,,,9/9/2018 9:45,115363,84
,9/9/2011 10:00,123008,80.2,,,9/9/2017 10:00,108227,70,,,9/9/2018 10:00,115363,84
,9/9/2011 10:15,120460,78.5,,,9/9/2017 10:15,108227,69,,,9/9/2018 10:15,115363,85
,9/9/2011 10:30,123008,77.9,,,9/9/2017 10:30,108227,68,,,9/9/2018 10:30,115363,85
,9/9/2011 10:45,120460,78,,,9/9/2017 10:45,108227,67,,,9/9/2018 10:45,117741,87
,9/9/2011 11:00,123008,76.9,,,9/9/2017 11:00,105848,67,,,9/9/2018 11:00,115363,87
,9/9/2011 11:15,123008,77.4,,,9/9/2017 11:15,105848,67,,,9/9/2018 11:15,115363,85
,9/9/2011 11:30,120460,78,,,9/9/2017 11:30,110606,67,,,9/9/2018 11:30,115363,85
,9/9/2011 11:45,123008,77.8,,,9/9/2017 11:45,108227,67,,,9/9/2018 11:45,115363,84
,9/9/2011 12:00,123008,77.7,,,9/9/2017 12:00,108227,67,,,9/9/2018 12:00,115363,84
,9/9/2011 12:15,120460,78.6,,,9/9/2017 12:15,108227,67,,,9/9/2018 12:15,120290,83
,9/9/2011 12:30,120460,78.4,,,9/9/2017 12:30,108227,67,,,9/9/2018 12:30,117741,84
,9/9/2011 12:45,123008,80,,,9/9/2017 12:45,108227,68,,,9/9/2018 12:45,115363,83
,9/9/2011 13:00,123008,80.3,,,9/9/2017 13:00,108227,69,,,9/9/2018 13:00,117741,84
,9/9/2011 13:15,120460,79.5,,,9/9/2017 13:15,108227,69,,,9/9/2018 13:15,115363,84
,9/9/2011 13:30,123008,77.8,,,9/9/2017 13:30,110606,68,,,9/9/2018 13:30,117741,86
,9/9/2011 13:45,123008,79.3,,,9/9/2017 13:45,108227,67,,,9/9/2018 13:45,115363,86
,9/9/2011 14:00,125727,79.4,,,9/9/2017 14:00,105848,67,,,9/9/2018 14:00,115363,85
,9/9/2011 14:15,120460,78.5,,,9/9/2017 14:15,105848,66,,,9/9/2018 14:15,115363,84
,9/9/2011 14:30,123008,78.1,,,9/9/2017 14:30,108227,67,,,9/9/2018 14:30,115363,83
,9/9/2011 14:45,123008,77.8,,,9/9/2017 14:45,108227,67,,,9/9/2018 14:45,115363,83
,9/9/2011 15:00,123008,79.9,,,9/9/2017 15:00,105848,67,,,9/9/2018 15:00,115363,83
,9/9/2011 15:15,123008,80.4,,,9/9/2017 15:15,105848,68,,,9/9/2018 15:15,112984,83
,9/9/2011 15:30,123008,80.8,,,9/9/2017 15:30,108227,69,,,9/9/2018 15:30,115363,83
,9/9/2011 15:45,120460,81.5,,,9/9/2017 15:45,108227,69,,,9/9/2018 15:45,115363,84
,9/9/2011 16:00,123008,81.6,,,9/9/2017 16:00,108227,68,,,9/9/2018 16:00,115363,85
,9/9/2011 16:15,120460,80.2,,,9/9/2017 16:15,105848,67,,,9/9/2018 16:15,115363,86
,9/9/2011 16:30,120460,79.4,,,9/9/2017 16:30,108227,67,,,9/9/2018 16:30,115363,86
,9/9/2011 16:45,120460,78.3,,,9/9/2017 16:45,105848,66,,,9/9/2018 16:45,112984,85
,9/9/2011 17:00,120460,77.5,,,9/9/2017 17:00,105848,66,,,9/9/2018 17:00,112984,84
,9/9/2011 17:15,120460,78.2,,,9/9/2017 17:15,105848,66,,,9/9/2018 17:15,112984,83
,9/9/2011 17:30,117911,77.8,,,9/9/2017 17:30,108227,67,,,9/9/2018 17:30,112984,83
,9/9/2011 17:45,120460,78.7,,,9/9/2017 17:45,108227,67,,,9/9/2018 17:45,112984,83
,9/9/2011 18:00,117911,77.5,,,9/9/2017 18:00,108227,67,,,9/9/2018 18:00,115363,83
,9/9/2011 18:15,120460,78.9,,,9/9/2017 18:15,108227,67,,,9/9/2018 18:15,115363,83
,9/9/2011 18:30,120460,80.5,,,9/9/2017 18:30,108227,67,,,9/9/2018 18:30,115363,84
,9/9/2011 18:45,120460,78.1,,,9/9/2017 18:45,105848,68,,,9/9/2018 18:45,115363,84
,9/9/2011 19:00,120460,76.8,,,9/9/2017 19:00,108227,69,,,9/9/2018 19:00,115363,84
,9/9/2011 19:15,117911,76.3,,,9/9/2017 19:15,105848,68,,,9/9/2018 19:15,115363,85
,9/9/2011 19:30,120460,76.5,,,9/9/2017 19:30,105848,67,,,9/9/2018 19:30,115363,85
,9/9/2011 19:45,120460,75.8,,,9/9/2017 19:45,105848,67,,,9/9/2018 19:45,115363,86
,9/9/2011 20:00,120460,78.5,,,9/9/2017 20:00,108227,67,,,9/9/2018 20:00,112984,85
,9/9/2011 20:15,120460,79.6,,,9/9/2017 20:15,108227,66,,,9/9/2018 20:15,115363,84
,9/9/2011 20:30,120460,73.2,,,9/9/2017 20:30,108227,66,,,9/9/2018 20:30,115363,84
,9/9/2011 20:45,120460,79.5,,,9/9/2017 20:45,105848,67,,,9/9/2018 20:45,112984,83
,9/9/2011 21:00,120460,74.4,,,9/9/2017 21:00,105848,67,,,9/9/2018 21:00,115363,83
,9/9/2011 21:15,120460,79.2,,,9/9/2017 21:15,105848,67,,,9/9/2018 21:15,112984,83
,9/9/2011 21:30,117911,81.5,,,9/9/2017 21:30,105848,67,,,9/9/2018 21:30,115363,83
,9/9/2011 21:45,120460,78.2,,,9/9/2017 21:45,105848,68,,,9/9/2018 21:45,115363,83
,9/9/2011 22:00,120460,76.8,,,9/9/2017 22:00,105848,68,,,9/9/2018 22:00,112984,83
,9/9/2011 22:15,120460,79.1,,,9/9/2017 22:15,105848,69,,,9/9/2018 22:15,112984,84
,9/9/2011 22:30,117911,78.7,,,9/9/2017 22:30,105848,69,,,9/9/2018 22:30,112984,85
,9/9/2011 22:45,120460,78.2,,,9/9/2017 22:45,105848,68,,,9/9/2018 22:45,115363,86
,9/9/2011 23:00,117911,79.5,,,9/9/2017 23:00,105848,68,,,9/9/2018 23:00,115363,85
,9/9/2011 23:15,120460,80.3,,,9/9/2017 23:15,108227,67,,,9/9/2018 23:15,115363,85
,9/9/2011 23:30,117911,79.2,,,9/9/2017 23:30,105848,67,,,9/9/2018 23:30,112984,84
,9/9/2011 23:45,117911,80.6,,,9/9/2017 23:45,108227,67,,,9/9/2018 23:45,115363,84
,9/10/2011 0:00,120460,81.7,,,9/10/2017 0:00,105848,67,,,9/10/2018 0:00,115363,83
,9/10/2011 0:15,120460,82.2,,,9/10/2017 0:15,105848,67,,,9/10/2018 0:15,112984,83
,9/10/2011 0:30,120460,80.9,,,9/10/2017 0:30,105848,67,,,9/10/2018 0:30,115363,84
,9/10/2011 0:45,117911,80.1,,,9/10/2017 0:45,105848,67,,,9/10/2018 0:45,115363,84
,9/10/2011 1:00,120460,78.6,,,9/10/2017 1:00,105848,68,,,9/10/2018 1:00,115363,85
,9/10/2011 1:15,120460,79.2,,,9/10/2017 1:15,105848,69,,,9/10/2018 1:15,115363,86
,9/10/2011 1:30,120460,78.6,,,9/10/2017 1:30,105848,70,,,9/10/2018 1:30,115363,87
,9/10/2011 1:45,120460,78.6,,,9/10/2017 1:45,105848,70,,,9/10/2018 1:45,115363,86
,9/10/2011 2:00,117911,78.9,,,9/10/2017 2:00,105848,69,,,9/10/2018 2:00,115363,85
,9/10/2011 2:15,120460,79.2,,,9/10/2017 2:15,105848,68,,,9/10/2018 2:15,115363,83
,9/10/2011 2:30,120460,79.2,,,9/10/2017 2:30,105848,67,,,9/10/2018 2:30,115363,83
,9/10/2011 2:45,120460,75,,,9/10/2017 2:45,105848,67,,,9/10/2018 2:45,115363,84
,9/10/2011 3:00,120460,80.6,,,9/10/2017 3:00,108227,67,,,9/10/2018 3:00,115363,84
,9/10/2011 3:15,120460,81.8,,,9/10/2017 3:15,103470,67,,,9/10/2018 3:15,115363,84
,9/10/2011 3:30,120460,81.1,,,9/10/2017 3:30,105848,67,,,9/10/2018 3:30,115363,84
,9/10/2011 3:45,120460,80.6,,,9/10/2017 3:45,105848,67,,,9/10/2018 3:45,115363,84
,9/10/2011 4:00,120460,79.8,,,9/10/2017 4:00,105848,68,,,9/10/2018 4:00,115363,84
,9/10/2011 4:15,120460,79.5,,,9/10/2017 4:15,108227,68,,,9/10/2018 4:15,115363,85
,9/10/2011 4:30,120460,78.2,,,9/10/2017 4:30,105848,69,,,9/10/2018 4:30,117741,86
,9/10/2011 4:45,120460,78.4,,,9/10/2017 4:45,108227,70,,,9/10/2018 4:45,115363,87
,9/10/2011 5:00,120460,78.8,,,9/10/2017 5:00,108227,69,,,9/10/2018 5:00,117741,87
,9/10/2011 5:15,123008,78.2,,,9/10/2017 5:15,108227,68,,,9/10/2018 5:15,117741,86
,9/10/2011 5:30,120460,78.6,,,9/10/2017 5:30,108227,68,,,9/10/2018 5:30,115363,85
,9/10/2011 5:45,120460,79,,,9/10/2017 5:45,108227,67,,,9/10/2018 5:45,115363,82
,9/10/2011 6:00,120460,79.2,,,9/10/2017 6:00,108227,67,,,9/10/2018 6:00,115363,84
,9/10/2011 6:15,120460,80.7,,,9/10/2017 6:15,105848,67,,,9/10/2018 6:15,115363,84
,9/10/2011 6:30,123008,81.5,,,9/10/2017 6:30,108227,67,,,9/10/2018 6:30,115363,84
,9/10/2011 6:45,117911,79.7,,,9/10/2017 6:45,108227,67,,,9/10/2018 6:45,115363,84
,9/10/2011 7:00,120460,78.3,,,9/10/2017 7:00,108227,68,,,9/10/2018 7:00,115363,85
,9/10/2011 7:15,120460,77.8,,,9/10/2017 7:15,108227,69,,,9/10/2018 7:15,115363,86
,9/10/2011 7:30,120460,77.5,,,9/10/2017 7:30,108227,70,,,9/10/2018 7:30,117741,87
,9/10/2011 7:45,120460,77.5,,,9/10/2017 7:45,105848,70,,,9/10/2018 7:45,115363,88
,9/10/2011 8:00,120460,77.5,,,9/10/2017 8:00,105848,69,,,9/10/2018 8:00,115363,87
,9/10/2011 8:15,120460,77.2,,,9/10/2017 8:15,105848,68,,,9/10/2018 8:15,115363,86
,9/10/2011 8:30,120460,78.1,,,9/10/2017 8:30,105848,67,,,9/10/2018 8:30,115363,84
,9/10/2011 8:45,120460,78.2,,,9/10/2017 8:45,108227,67,,,9/10/2018 8:45,115363,84
,9/10/2011 9:00,120460,77.9,,,9/10/2017 9:00,108227,67,,,9/10/2018 9:00,115363,83
,9/10/2011 9:15,120460,78.8,,,9/10/2017 9:15,105848,67,,,9/10/2018 9:15,115363,84
,9/10/2011 9:30,120460,79.9,,,9/10/2017 9:30,108227,67,,,9/10/2018 9:30,115363,84
,9/10/2011 9:45,120460,80.6,,,9/10/2017 9:45,105848,68,,,9/10/2018 9:45,115363,85
,9/10/2011 10:00,120460,79.8,,,9/10/2017 10:00,108227,69,,,9/10/2018 10:00,115363,86
,9/10/2011 10:15,123008,78.2,,,9/10/2017 10:15,105848,70,,,9/10/2018 10:15,115363,87
,9/10/2011 10:30,120460,77.5,,,9/10/2017 10:30,105848,69,,,9/10/2018 10:30,115363,88
